0	0.0325978
1	0.248267
2	0.0382936
3	0.650841
4	0.0047093
5	0.177158
6	0.161972
7	0.0059818
8	0.144478
9	0.32474
10	0.20335
11	0.237896
12	0.199181
13	0.458448
14	0.00440002
15	0.0157682
16	0.00292835
17	0.225509
18	0.251479
19	0.00975359
20	0.00334866
21	0.0597127
22	0.235962
23	0.0131595
24	0.0130807
25	0.0268891
26	0.241107
27	0.331251
28	0.271971
29	0.0257808
30	0.00730027
31	0.0305219
32	0.0254103
33	0.092088
34	0.0643241
35	0.0229636
36	0.176575
37	0.48023
38	0.00140703
39	0.289142
40	0.0224088
41	0.0951998
42	0.00767022
43	0.0138447
44	0.0873564
45	0.0038492
46	0.0692353
47	0.0321471
48	0.0959608
49	0.0935329
50	0.0177183
51	0.0267333
52	0.116376
53	0.0588786
54	0.00568277
55	0.0024345
56	0.128775
57	0.00230641
58	0.020845
59	0.070868
60	0.00198712
61	0.375182
62	0.00191522
63	0.005885
64	0.527016
65	0.0188671
66	0.00675591
67	0.00715103
68	0.027309
69	0.33788
70	0.00322266
71	0.0466052
72	0.0678607
73	0.23144
74	0.00543104
75	0.0390742
76	0.511439
77	0.239617
78	0.0292433
79	0.00416374
80	0.147447
81	0.313335
82	0.00196964
83	0.00173601
84	0.0341869
85	0.246216
86	0.233787
87	0.00895317
88	0.00168703
89	0.00192784
90	0.0917872
91	0.00198712
92	0.239137
93	0.000307676
94	0.273745
95	0.383177
96	0.00111595
97	0.532182
98	0.00701676
99	0.30947
