417	202
417	72
417	494
417	2
417	226
417	120
198	199
198	197
198	194
198	195
198	51
199	411
411	202
411	286
447	15
447	57
447	59
447	0
15	291
15	250
15	371
291	72
108	122
122	218
122	109
218	250
133	317
133	129
317	434
434	494
135	196
135	136
135	272
196	268
268	197
412	16
412	20
16	296
296	194
296	204
244	295
244	357
295	448
448	57
309	362
362	253
253	59
429	261
429	45
429	427
261	39
39	2
70	99
99	464
464	136
358	44
44	45
467	289
289	223
289	191
289	149
223	0
336	226
344	377
344	345
344	87
377	256
256	204
306	356
306	319
306	402
356	350
350	191
366	174
174	276
276	319
375	192
192	267
267	402
236	165
165	235
235	357
465	315
315	310
310	195
166	66
66	86
86	345
86	241
345	400
340	178
178	20
210	209
209	68
68	129
466	246
246	237
237	120
410	370
370	399
399	400
452	170
170	51
369	38
38	427
469	390
390	203
203	286
485	65
65	150
150	149
347	124
124	87
396	416
416	327
327	241
