0	0.684498
1	0.812928
2	0.894182
3	0.53427
4	0.836493
5	0.741955
6	0.793839
7	0.59547
8	0.871664
9	0.818145
10	0.610954
11	0.648308
12	0.698767
13	0.294031
14	0.519247
15	0.804312
16	0.422581
17	0.556635
18	0.276802
19	0.784174
20	0.797214
21	0.839773
22	0.486991
23	0.345398
24	0.398503
25	0.21826
26	0.40911
27	0.864141
28	0.778333
29	0.392597
30	0.172637
31	0.884494
32	0.847951
33	0.538003
34	0.713897
35	0.658863
36	0.544402
37	0.713079
38	0.668106
39	0.155471
40	0.522053
41	0.264483
42	0.542373
43	0.234398
44	0.740007
45	0.674224
46	0.50123
47	0.755029
48	0.79005
49	0.58166
50	0.610982
51	0.831778
52	0.683887
53	0.309119
54	0.315695
55	0.175604
56	0.766742
57	0.368116
58	0.756374
59	0.496574
60	0.783345
61	0.719954
62	0.230628
63	0.74516
64	0.452599
65	0.670215
66	0.683908
67	0.497783
68	0.626915
69	0.565747
70	0.692051
71	0.876619
72	0.633938
73	0.473019
74	0.389322
75	0.482308
76	0.749436
77	0.580743
78	0.342146
79	0.841986
80	0.502303
81	0.31743
82	0.447025
83	0.463786
84	0.0753225
85	0.888133
86	0.324116
87	0.819921
88	0.631344
89	0.381403
90	0.189554
91	0.293264
92	0.353954
93	0.345977
94	0.632939
95	0.695207
96	0.541608
97	0.511361
98	0.0576479
99	0.238062
100	0.368878
101	0.445391
102	0.559131
103	0.679926
104	0.261104
105	0.765601
106	0.562082
107	0.313624
108	0.335439
109	0.0183462
110	0.323547
111	0.770175
112	0.18758
113	0.466386
114	0.79326
115	0.481723
116	0.626173
117	0.870429
118	0.760688
119	0.33231
120	0.336961
121	0.278489
122	0.0223104
123	0.503454
124	0.942631
125	0.814265
126	0.785748
127	0.768924
128	0.559434
129	0.308032
130	0.293097
131	0.75589
132	0.278916
133	0.645211
134	0.265908
135	0.158873
136	0.877038
137	0.778713
138	0.63245
139	0.260803
140	0.451246
141	0.664816
142	0.312989
143	0.653219
144	0.776014
145	0.238734
146	0.427244
147	0.115065
148	0.247727
149	0.269626
150	0.321549
151	0.196457
152	0.603517
153	0.316261
154	0.301806
155	0.196201
156	0.36858
157	0.24235
158	0.535712
159	0.737562
160	0.19652
161	0.368425
162	0.339535
163	0.479907
164	0.325802
165	0.758367
166	0.175466
167	0.414004
168	0.180077
169	0.256627
170	0.240132
171	0.243851
172	0.159229
173	0.142344
174	0.275818
175	0.267815
176	0.54971
177	0.409386
178	0.797126
179	0.739539
180	0.166132
181	0.511936
182	0.518417
183	0.761736
184	0.294658
185	0.52147
186	0.260913
187	0.675225
188	0.064569
189	0.241633
190	0.405599
191	0.199035
192	0.5482
193	0.664755
194	0.122201
195	0.589074
196	0.804307
197	0.37877
198	0.270148
199	0.256487
200	0.48644
201	0.538895
202	0.142876
203	0.290445
204	0.394876
205	0.861229
206	0.257057
207	0.248243
208	0.203421
209	0.166389
210	0.648066
211	0.727133
212	0.656623
213	0.862284
214	0.500973
215	0.313802
216	0.0843477
217	0.347995
218	0.0496861
219	0.136873
220	0.0243462
221	0.403625
222	0.701362
223	0.791479
224	0.625516
225	0.5228
226	0.761388
227	0.200716
228	0.337061
229	0.133438
230	0.435658
231	0.260504
232	0.714021
233	0.480495
234	0.259225
235	0.626716
236	0.153313
237	0.257384
238	0.341288
239	0.691189
240	0.769713
241	0.394846
242	0.631521
243	0.935216
244	0.375284
245	0.469878
246	0.267961
247	0.783817
248	0.290233
249	0.310793
250	0.208608
251	0.0531308
252	0.639313
253	0.278058
254	0.328308
255	0.207757
256	0.316176
257	0.644295
258	0.390848
259	0.478327
260	0.271027
261	0.438125
262	0.246107
263	0.327164
264	0.219562
265	0.260211
266	0.188124
267	0.324736
268	0.12316
269	0.21406
270	0.912127
271	0.174857
272	0.425294
273	0.269481
274	0.271591
275	0.441191
276	0.348128
277	0.40317
278	0.753876
279	0.698516
280	0.358864
281	0.347082
282	0.516346
283	0.790578
284	0.652404
285	0.207736
286	0.173607
287	0.180206
288	0.461233
289	0.153241
290	0.259404
291	0.348656
292	0.63517
293	0.247126
294	0.469758
295	0.443128
296	0.197462
297	0.245055
298	0.0857545
299	0.3018
300	0.52212
301	0.526415
302	0.241713
303	0.37697
304	0.339608
305	0.132941
306	0.224693
307	0.501114
308	0.102211
309	0.122291
310	0.118456
311	0.162318
312	0.259035
313	0.329929
314	0.331808
315	0.179934
316	0.659575
317	0.295945
318	0.219396
319	0.0760172
320	0.551987
321	0.43033
322	0.301191
323	0.0917918
324	0.279695
325	0.182871
326	0.660072
327	0.381494
328	0.126306
329	0.345806
330	0.476201
331	0.498234
332	0.222558
333	0.0887822
334	0.264909
335	0.123953
336	0.253324
337	0.25866
338	0.0220478
339	0.154017
340	0.405693
341	0.184105
342	0.453472
343	0.441666
344	0.420719
345	0.186415
346	0.281675
347	0.473157
348	0.15355
349	0.167782
350	0.337517
351	0.342634
352	0.127587
353	0.132744
354	0.109017
355	0.10477
356	0.385414
357	0.0760752
358	0.216426
359	0.0958016
360	0.139654
361	0.133326
362	0.207834
363	0.173028
364	0.135207
365	0.204754
366	0.270601
367	0.0774217
368	0.336924
369	0.314129
370	0.188461
371	0.190906
372	0.167801
373	0.237578
374	0.187393
375	0.144393
376	0.349367
377	0.391205
378	0.14321
379	0.135583
380	0.532707
381	0.358329
382	0.366756
383	0.183758
384	0.193799
385	0.183236
386	0.116799
