0	0.0903924
1	0.0590847
2	0.0973858
3	0.0918749
4	0.0671147
5	0.0635175
6	0.0472961
7	0.0910735
8	0.0458634
9	0.0994082
10	0.06362
11	0.0770975
12	0.0638874
13	0.208084
14	0.0794063
15	0.680935
16	0.790088
17	0.0539335
18	0.0630184
19	0.130621
20	0.0681219
21	0.695604
22	0.300473
23	0.17392
24	0.244892
25	0.217895
26	0.0518351
27	0.0680397
28	0.0778118
29	0.0469574
30	0.474858
31	0.385571
32	0.314899
33	0.506982
34	0.311544
35	0.420176
36	0.0948782
37	0.116322
38	0.0913231
39	0.0620367
40	0.576291
41	0.251674
42	0.276273
43	0.111897
44	0.123811
45	0.159423
46	0.498778
47	0.642129
48	0.193499
49	0.225998
50	0.606092
51	0.655907
52	0.138047
53	0.391646
54	0.560598
55	0.0572161
56	0.15544
57	0.786542
58	0.669391
59	0.60234
60	0.565576
61	0.0886958
62	0.946403
63	0.420172
64	0.641067
65	0.55632
66	0.204219
67	0.0724436
68	0.388001
69	0.365304
70	0.388059
71	0.110385
72	0.730279
73	0.29211
74	0.0469603
75	0.562256
76	0.709007
77	0.481752
78	0.674367
79	0.223586
80	0.590383
81	0.287906
82	0.321057
83	0.500825
84	0.559074
85	0.64538
86	0.325724
87	0.791808
88	0.208208
89	0.642946
90	0.538877
91	0.615114
92	0.249185
93	0.72939
94	0.130236
95	0.148135
96	0.10657
97	0.649226
98	0.78419
99	0.70091
100	0.624161
101	0.634822
102	0.266963
103	0.183764
104	0.608578
105	0.734792
106	0.594964
107	0.520628
108	0.69256
109	0.728647
110	0.388585
111	0.140082
112	0.123428
113	0.1101
114	0.697929
115	0.254366
116	0.406121
117	0.59376
118	0.688691
119	0.178128
120	0.534062
121	0.199529
122	0.412979
123	0.372164
124	0.376753
125	0.599508
126	0.61884
127	0.644046
128	0.478642
129	0.650035
130	0.507212
131	0.660012
132	0.0558625
133	0.609204
134	0.871864
135	0.453198
136	0.0505608
137	0.785749
138	0.196089
139	0.734964
140	0.533644
141	0.203112
142	0.325184
143	0.506237
144	0.69042
145	0.732704
146	0.0421355
147	0.72825
148	0.157391
149	0.108544
150	0.570359
151	0.536645
152	0.546377
153	0.335967
154	0.586348
155	0.296522
156	0.663513
157	0.442116
158	0.48173
159	0.70895
160	0.414998
161	0.251228
162	0.276872
163	0.306246
164	0.298186
165	0.264938
166	0.569901
167	0.0538002
168	0.256786
169	0.412563
