0	0.024434
1	0.430218
2	0.405544
3	0.00590232
4	0.139007
5	0.125051
6	0.00265793
7	0.56189
8	0.212057
9	0.0743988
10	0.0222582
11	0.303182
12	0.0306048
13	0.00330743
14	0.0300799
15	0.00853844
16	0.232743
17	0.205629
18	0.0695716
19	0.0026947
20	0.109635
21	0.0178076
22	0.0218869
23	0.000872319
24	0.00265793
25	0.578274
26	0.495916
27	0.405932
28	0.40032
29	0.26431
30	0.645854
31	0.0124889
32	0.398443
33	0.0314886
34	0.0546392
35	0.0107451
36	0.039197
37	0.128551
38	0.028079
39	0.0909781
40	0.0591919
41	0.204444
42	0.0309189
43	0.158028
44	0.0248865
45	0.0121102
46	0.0546044
47	0.00826993
48	0.104491
49	0.0839953
50	0.143894
51	0.0725442
52	0.0101787
53	0.00383787
54	0.173817
55	0.206437
56	0.0279326
57	0.172859
58	0.121516
59	0.0730778
60	0.133359
61	0.00869462
62	0.00272676
63	0.183493
64	0.286752
65	0.400576
66	0.149076
67	0.0238777
68	0.134459
69	0.0157001
70	0.0113341
71	0.250839
72	0.318952
73	0.0405036
74	0.0575047
75	0.00262297
76	0.000730725
77	0.221748
78	0.0116397
79	0.185549
80	0.578515
81	0.0302172
82	0.467258
83	0.564269
84	0.0532804
85	0.00100372
86	0.00184098
87	0.0715923
88	0.21568
89	0.00960601
90	0.00163981
91	0.0210264
92	0.619517
93	0.295633
94	0.00180921
95	0.00510162
96	0.0137287
97	0.0379872
98	0.00365718
99	0.00671159
